ItemName;ItemCode;Empresa;CreateDate;UpdateDate;u_coleccion;u_estilo;u_genero;u_descripcion;u_descrip_color;u_division;u_sellitem;BarCode;bot_type
1005960/ARIZONA SFB LENA BIRKENSTOCK/36/METALLIC SILVER;110000154061368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1005960;WOMENS;ARIZONA SFB LENA BIRKENSTOCK;METALLIC SILVER;CLASSIC;1;886926000000.0;BIRKEN
1005960/ARIZONA SFB LENA BIRKENSTOCK/37/METALLIC SILVER;110000154061468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1005960;WOMENS;ARIZONA SFB LENA BIRKENSTOCK;METALLIC SILVER;CLASSIC;1;886926000000.0;BIRKEN
1005960/ARIZONA SFB LENA BIRKENSTOCK/38/METALLIC SILVER;110000154061568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1005960;WOMENS;ARIZONA SFB LENA BIRKENSTOCK;METALLIC SILVER;CLASSIC;1;886926000000.0;BIRKEN
1005960/ARIZONA SFB LENA BIRKENSTOCK/39/METALLIC SILVER;110000154061668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1005960;WOMENS;ARIZONA SFB LENA BIRKENSTOCK;METALLIC SILVER;CLASSIC;1;886926000000.0;BIRKEN
1014190/MAYARI BF BIRKENSTOCK/37/WHITE;110000183991468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1014190;WOMENS;MAYARI BF BIRKENSTOCK;WHITE;CLASSIC;1;802436000000.0;BIRKEN
1014190/MAYARI BF BIRKENSTOCK/38/WHITE;110000183991568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1014190;WOMENS;MAYARI BF BIRKENSTOCK;WHITE;CLASSIC;1;802436000000.0;BIRKEN
1014190/MAYARI BF BIRKENSTOCK/39/WHITE;110000183991668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1014190;WOMENS;MAYARI BF BIRKENSTOCK;WHITE;CLASSIC;1;802436000000.0;BIRKEN
1014190/MAYARI BF BIRKENSTOCK/40/WHITE;110000183991768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1014190;WOMENS;MAYARI BF BIRKENSTOCK;WHITE;CLASSIC;1;802436000000.0;BIRKEN
1016110/ARIZONA BF BIRKENSTOCK/35/GOLD;110000194011268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1016110;WOMENS;ARIZONA BF BIRKENSTOCK;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016110/ARIZONA BF BIRKENSTOCK/36/GOLD;110000194011368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1016110;WOMENS;ARIZONA BF BIRKENSTOCK;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016110/ARIZONA BF BIRKENSTOCK/37/GOLD;110000194011468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1016110;WOMENS;ARIZONA BF BIRKENSTOCK;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016110/ARIZONA BF BIRKENSTOCK/38/GOLD;110000194011568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1016110;WOMENS;ARIZONA BF BIRKENSTOCK;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016110/ARIZONA BF BIRKENSTOCK/39/GOLD;110000194011668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1016110;WOMENS;ARIZONA BF BIRKENSTOCK;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016110/ARIZONA BF BIRKENSTOCK/40/GOLD;110000194011768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1016110;WOMENS;ARIZONA BF BIRKENSTOCK;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1018745/GIZEH BIG BUCKLE LEOI BIRKENSTOCK/37/COGNAC HEX;110000204181468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;1018745;WOMENS;GIZEH BIG BUCKLE LEOI BIRKENSTOCK;COGNAC HEX;CLASSIC;1;822699000000.0;BIRKEN
1018745/GIZEH BIG BUCKLE LEOI BIRKENSTOCK/38/COGNAC HEX;110000204181568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;1018745;WOMENS;GIZEH BIG BUCKLE LEOI BIRKENSTOCK;COGNAC HEX;CLASSIC;1;822699000000.0;BIRKEN
1018745/GIZEH BIG BUCKLE LEOI BIRKENSTOCK/39/COGNAC HEX;110000204181668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;1018745;WOMENS;GIZEH BIG BUCKLE LEOI BIRKENSTOCK;COGNAC HEX;CLASSIC;1;822699000000.0;BIRKEN
1018745/GIZEH BIG BUCKLE LEOI BIRKENSTOCK/40/COGNAC HEX;110000204181768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;1018745;WOMENS;GIZEH BIG BUCKLE LEOI BIRKENSTOCK;COGNAC HEX;CLASSIC;1;822699000000.0;BIRKEN
1011075/ARIZONA BIG BUCKLE LEOI /39/BLACK HEX;110000314051668;SBO_00_DISRESALV;14/05/2024 0:00;05/05/2025 0:00;Core Essential;1011075;WOMENS;ARIZONA BIG BUCKLE LEOI;BLACK HEX;CLASSIC;1;886457000000.0;BIRKEN
1011075/ARIZONA BIG BUCKLE LEOI /41/BLACK HEX;110000314051868;SBO_00_DISRESALV;29/10/2024 0:00;05/05/2025 0:00;Core Essential;1011075;WOMENS;ARIZONA BIG BUCKLE LEOI ;BLACK HEX;CLASSIC;1;886457000000.0;BIRKEN
1011075/ARIZONA BIG BUCKLE LEOI /42/BLACK HEX;110000314051968;SBO_00_DISRESALV;29/10/2024 0:00;05/05/2025 0:00;Core Essential;1011075;WOMENS;ARIZONA BIG BUCKLE LEOI ;BLACK HEX;CLASSIC;1;886457000000.0;BIRKEN
1016108/GIZEH BF /37/GOLD;110000334011468;SBO_00_DISRESALV;14/05/2024 0:00;11/09/2024 0:00;Seasonal;1016108;WOMENS;GIZEH BF;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016108/GIZEH BF /38/GOLD;110000334011568;SBO_00_DISRESALV;14/05/2024 0:00;20/11/2024 0:00;Seasonal;1016108;WOMENS;GIZEH BF;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016108/GIZEH BF /39/GOLD;110000334011668;SBO_00_DISRESALV;14/05/2024 0:00;20/11/2024 0:00;Seasonal;1016108;WOMENS;GIZEH BF;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1016108/GIZEH BF /40/GOLD;110000334011768;SBO_00_DISRESALV;14/05/2024 0:00;25/03/2025 0:00;Seasonal;1016108;WOMENS;GIZEH BF;GOLD;CLASSIC;1;802437000000.0;BIRKEN
1021349/GIZEH BRAIDED LEOI /36/BLACK;110000344051368;SBO_00_DISRESALV;14/05/2024 0:00;13/12/2024 0:00;Seasonal;1021349;WOMENS;GIZEH BRAIDED LEOI;BLACK;CLASSIC;1;887759000000.0;BIRKEN
1021349/GIZEH BRAIDED LEOI /37/BLACK;110000344051468;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Seasonal;1021349;WOMENS;GIZEH BRAIDED LEOI;BLACK;CLASSIC;1;887759000000.0;BIRKEN
1021349/GIZEH BRAIDED LEOI /38/BLACK;110000344051568;SBO_00_DISRESALV;14/05/2024 0:00;13/12/2024 0:00;Seasonal;1021349;WOMENS;GIZEH BRAIDED LEOI;BLACK;CLASSIC;1;887759000000.0;BIRKEN
1021349/GIZEH BRAIDED LEOI /39/BLACK;110000344051668;SBO_00_DISRESALV;14/05/2024 0:00;13/12/2024 0:00;Seasonal;1021349;WOMENS;GIZEH BRAIDED LEOI;BLACK;CLASSIC;1;887759000000.0;BIRKEN
1021349/GIZEH BRAIDED LEOI /40/BLACK;110000344051768;SBO_00_DISRESALV;14/05/2024 0:00;03/12/2024 0:00;Seasonal;1021349;WOMENS;GIZEH BRAIDED LEOI;BLACK;CLASSIC;1;887759000000.0;BIRKEN
1023942/ARIZONA BF /37/COPPER;110000364001468;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Seasonal;1023942;WOMENS;ARIZONA BF;COPPER;CLASSIC;1;192761000000.0;BIRKEN
1023942/ARIZONA BF /38/COPPER;110000364001568;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Seasonal;1023942;WOMENS;ARIZONA BF;COPPER;CLASSIC;1;192761000000.0;BIRKEN
1023942/ARIZONA BF /39/COPPER;110000364001668;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Seasonal;1023942;WOMENS;ARIZONA BF;COPPER;CLASSIC;1;192761000000.0;BIRKEN
1026585/ARIZONA BIG BUCKLE LENB/37/ECRU;110000393981468;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;;1026585;WOMENS;ARIZONA BIG BUCKLE LENB;ECRU;ACTIVE;1;192762000000.0;BIRKEN
1026585/ARIZONA BIG BUCKLE LENB/38/ECRU;110000393981568;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;;1026585;WOMENS;ARIZONA BIG BUCKLE LENB;ECRU;ACTIVE;1;192762000000.0;BIRKEN
1026585/ARIZONA BIG BUCKLE LENB/39/ECRU;110000393981668;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;;1026585;WOMENS;ARIZONA BIG BUCKLE LENB;ECRU;ACTIVE;1;192762000000.0;BIRKEN
1027355/ARIZONA EVA FONDANT /36/PINK;110000404081368;SBO_00_DISRESALV;15/05/2024 0:00;05/05/2025 0:00;;1027355;WOMENS;ARIZONA EVA FONDANT;PINK;ACTIVE;1;192762000000.0;BIRKEN
1027355/ARIZONA EVA FONDANT /37/PINK;110000404081468;SBO_00_DISRESALV;15/05/2024 0:00;25/03/2025 0:00;;1027355;WOMENS;ARIZONA EVA FONDANT;PINK;ACTIVE;1;192762000000.0;BIRKEN
1027355/ARIZONA EVA FONDANT /38/PINK;110000404081568;SBO_00_DISRESALV;15/05/2024 0:00;25/03/2025 0:00;;1027355;WOMENS;ARIZONA EVA FONDANT;PINK;ACTIVE;1;192762000000.0;BIRKEN
1027355/ARIZONA EVA FONDANT /39/PINK;110000404081668;SBO_00_DISRESALV;15/05/2024 0:00;31/07/2024 0:00;;1027355;WOMENS;ARIZONA EVA FONDANT;PINK;ACTIVE;1;192762000000.0;BIRKEN
1027355/ARIZONA EVA FONDANT /40/PINK;110000404081768;SBO_00_DISRESALV;31/07/2024 0:00;31/07/2024 0:00;;1027355;WOMENS;ARIZONA EVA FONDANT ;PINK;ACTIVE;1;192762000000.0;BIRKEN
53011/FLORIDA SFB BF/38/BLACK;110000494051568;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Core Essential;53011;WOMENS;FLORIDA SFB BF;BLACK;CLASSIC;1;809410000000.0;BIRKEN
53011/FLORIDA SFB BF/39/BLACK;110000494051668;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;53011;WOMENS;FLORIDA SFB BF;BLACK;CLASSIC;1;809410000000.0;BIRKEN
53011/FLORIDA SFB BF/41/BLACK;110000494051868;SBO_00_DISRESALV;16/05/2024 0:00;13/12/2024 0:00;Core Essential;53011;WOMENS;FLORIDA SFB BF;BLACK;CLASSIC;1;809410000000.0;BIRKEN
53011/FLORIDA SFB BF/42/BLACK;110000494051968;SBO_00_DISRESALV;16/05/2024 0:00;13/12/2024 0:00;Core Essential;53011;WOMENS;FLORIDA SFB BF;BLACK;CLASSIC;1;809410000000.0;BIRKEN
53881/FLORIDA SFB BFBC/38/ MOCCA;110000504161568;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Core Essential;53881;WOMENS;FLORIDA SFB BFBC;MOCCA;CLASSIC;1;809411000000.0;BIRKEN
53881/FLORIDA SFB BFBC/39/ MOCCA;110000504161668;SBO_00_DISRESALV;16/05/2024 0:00;25/09/2024 0:00;Core Essential;53881;WOMENS;FLORIDA SFB BFBC;MOCCA;CLASSIC;1;809411000000.0;BIRKEN
53881/FLORIDA SFB BFBC/41/ MOCCA;110000504161868;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;53881;WOMENS;FLORIDA SFB BFBC;MOCCA;CLASSIC;1;809411000000.0;BIRKEN
53881/FLORIDA SFB BFBC/42/ MOCCA;110000504161968;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Core Essential;53881;WOMENS;FLORIDA SFB BFBC;MOCCA;CLASSIC;1;809411000000.0;BIRKEN
259881/BOSTON SHEARLING LEVE/41/BLACK LAF;110000534051868;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;259881;WOMENS;BOSTON SHEARLING LEVE;BLACK LAF;CLASSIC;1;886455000000.0;BIRKEN
259883/BOSTON SHEARLING LEVE/37/ BLACK LAF;110000544051468;SBO_00_DISRESALV;16/05/2024 0:00;13/12/2024 0:00;Core Essential;259883;WOMENS;BOSTON SHEARLING LEVE;BLACK LAF;CLASSIC;1;886455000000.0;BIRKEN
259883/BOSTON SHEARLING LEVE/38/ BLACK LAF;110000544051568;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Core Essential;259883;WOMENS;BOSTON SHEARLING LEVE;BLACK LAF;CLASSIC;1;886455000000.0;BIRKEN
259883/BOSTON SHEARLING LEVE/39/ BLACK LAF;110000544051668;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Core Essential;259883;WOMENS;BOSTON SHEARLING LEVE;BLACK LAF;CLASSIC;1;886455000000.0;BIRKEN
259883/BOSTON SHEARLING LEVE/40/ BLACK LAF;110000544051768;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;259883;WOMENS;BOSTON SHEARLING LEVE;BLACK LAF;CLASSIC;1;886455000000.0;BIRKEN
1005048/GIZEH SFB LENA/38/ METALLIC COPPER;110000594001568;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1005048;WOMENS;GIZEH SFB LENA;METALLIC COPPER;CLASSIC;1;886926000000.0;BIRKEN
1014614/ARIZONA EVA /35/LIGHT ROSE;110000614081268;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;;1014614;WOMENS;ARIZONA EVA;LIGHT ROSE;CLASSIC;1;887760000000.0;BIRKEN
1018923/ARIZONA EVA KIDS BEETROOT /30/PURPLE;110000654070768;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1018923;WOMENS;ARIZONA EVA KIDS BEETROOT;PURPLE;ACTIVE;1;822699000000.0;BIRKEN
1018923/ARIZONA EVA KIDS BEETROOT /34/PURPLE;110000654071168;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1018923;WOMENS;ARIZONA EVA KIDS BEETROOT;PURPLE;ACTIVE;1;822699000000.0;BIRKEN
1022173/ARIZONA K MF FLASHY HOLOGRAM /27/SILVER VEG;110000694060468;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1022173;WOMENS;ARIZONA K MF FLASHY HOLOGRAM;SILVER VEG;CLASSIC;1;887760000000.0;BIRKEN
1022173/ARIZONA K MF FLASHY HOLOGRAM /32/SILVER VEG;110000694060968;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1022173;WOMENS;ARIZONA K MF FLASHY HOLOGRAM;SILVER VEG;CLASSIC;1;887760000000.0;BIRKEN
1022173/ARIZONA K MF FLASHY HOLOGRAM /33/SILVER VEG;110000694061068;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;;1022173;WOMENS;ARIZONA K MF FLASHY HOLOGRAM;SILVER VEG;CLASSIC;1;887760000000.0;BIRKEN
1022466/ARIZONA EVA /39/POPCORN;110000703961668;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1022466;WOMENS;ARIZONA EVA;POPCORN;CLASSIC;1;887760000000.0;BIRKEN
1022466/ARIZONA EVA /40/POPCORN;110000703961768;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1022466;WOMENS;ARIZONA EVA;POPCORN;CLASSIC;1;887760000000.0;BIRKEN
1023160/BOSTON FE /39/EGGSHELL;110000724021668;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1023160;WOMENS;BOSTON FE;EGGSHELL;CLASSIC;1;887760000000.0;BIRKEN
1023160/BOSTON FE /40/EGGSHELL;110000724021768;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1023160;WOMENS;BOSTON FE;EGGSHELL;CLASSIC;1;887760000000.0;BIRKEN
1023160/BOSTON FE /42/EGGSHELL;110000724021968;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1023160;WOMENS;BOSTON FE;EGGSHELL;CLASSIC;1;887760000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /26/LAVENDERBLUSHVEG;110000734100368;SBO_00_DISRESALV;16/05/2024 0:00;11/09/2024 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /27/LAVENDERBLUSHVEG;110000734100468;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
43691/GIZEH BF BIRKENSTOCK/38/BLACK;140000024051568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43691;UNISEX;GIZEH BF BIRKENSTOCK;BLACK;CLASSIC;1;736400000000.0;BIRKEN
43691/GIZEH BF BIRKENSTOCK/39/BLACK;140000024051668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43691;UNISEX;GIZEH BF BIRKENSTOCK;BLACK;CLASSIC;1;736400000000.0;BIRKEN
GIZEH BFBC BIRKENSTOCK MOCHA 35 BIRKENSTOCK;140000034131268;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCHA;CLASSIC;1;;BIRKEN
GIZEH BFBC BIRKENSTOCK MOCHA 36 BIRKENSTOCK;140000034131368;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCHA;CLASSIC;1;;BIRKEN
GIZEH BFBC BIRKENSTOCK MOCHA 37 BIRKENSTOCK;140000034131468;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCHA;CLASSIC;1;;BIRKEN
GIZEH BFBC BIRKENSTOCK MOCHA 38 BIRKENSTOCK;140000034131568;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCHA;CLASSIC;1;;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/41/MOCHA;140000034131868;SBO_00_DISRESALV;14/05/2024 0:00;03/12/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCHA;CLASSIC;1;736400000000.0;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/35/MOCCA;140000034161268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;736400000000.0;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/36/MOCCA;140000034161368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;736400000000.0;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/37/MOCCA;140000034161468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;736400000000.0;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/38/MOCCA;140000034161568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;736400000000.0;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/39/MOCCA;140000034161668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;736400000000.0;BIRKEN
43751/GIZEH BFBC BIRKENSTOCK/40/MOCCA;140000034161768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;736400000000.0;BIRKEN
GIZEH BFBC BIRKENSTOCK MOCCA 41 BIRKENSTOCK;140000034161868;SBO_00_DISRESALV;14/05/2024 0:00;14/06/2024 0:00;Core Essential;43751;UNISEX;GIZEH BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;;BIRKEN
51061/ARIZONA SFB BF BIRKENSTOCK/41/BLUE;140000043971868;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Core Essential;51061;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLUE;CLASSIC;1;736400000000.0;BIRKEN
51061/ARIZONA SFB BF BIRKENSTOCK/42/BLUE;140000043971968;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Core Essential;51061;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLUE;CLASSIC;1;736400000000.0;BIRKEN
51061/ARIZONA SFB BF BIRKENSTOCK/43/BLUE;140000043972068;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Core Essential;51061;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLUE;CLASSIC;1;736400000000.0;BIRKEN
51061/ARIZONA SFB BF BIRKENSTOCK/44/BLUE;140000043972168;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;51061;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLUE;CLASSIC;1;736400000000.0;BIRKEN
51061/ARIZONA SFB BF BIRKENSTOCK/45/BLUE;140000043972268;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Core Essential;51061;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLUE;CLASSIC;1;736400000000.0;BIRKEN
51101/ARIZONA NL BIRKENSTOCK/35/DARK BROWN;140000054111268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;51101;UNISEX;ARIZONA NL BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51101/ARIZONA NL BIRKENSTOCK/36/DARK BROWN;140000054111368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;51101;UNISEX;ARIZONA NL BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51101/ARIZONA NL BIRKENSTOCK/37/DARK BROWN;140000054111468;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;51101;UNISEX;ARIZONA NL BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51101/ARIZONA NL BIRKENSTOCK/38/DARK BROWN;140000054111568;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;51101;UNISEX;ARIZONA NL BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51101/ARIZONA NL BIRKENSTOCK/42/DARK BROWN;140000054111968;SBO_00_DISRESALV;19/03/2024 0:00;25/03/2025 0:00;Seasonal;51101;UNISEX;ARIZONA NL BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
1024550/ARIZONA SYN DESERT DUST BIRKENSTOCK/40/ THYME VEG;200000214151768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1024550;MENS;ARIZONA SYN DESERT DUST BIRKENSTOCK; THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1024550/ARIZONA SYN DESERT DUST BIRKENSTOCK/42/ THYME VEG;200000214151968;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1024550;MENS;ARIZONA SYN DESERT DUST BIRKENSTOCK; THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1024550/ARIZONA SYN DESERT DUST BIRKENSTOCK/43/ THYME VEG;200000214152068;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1024550;MENS;ARIZONA SYN DESERT DUST BIRKENSTOCK; THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1024550/ARIZONA SYN DESERT DUST BIRKENSTOCK/44/ THYME VEG;200000214152168;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Seasonal;1024550;MENS;ARIZONA SYN DESERT DUST BIRKENSTOCK; THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1024550/ARIZONA SYN DESERT DUST BIRKENSTOCK/45/ THYME VEG;200000214152268;SBO_00_DISRESALV;19/03/2024 0:00;13/12/2024 0:00;Seasonal;1024550;MENS;ARIZONA SYN DESERT DUST BIRKENSTOCK; THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1024550/ARIZONA SYN DESERT DUST BIRKENSTOCK/46/ THYME VEG;200000214152368;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Seasonal;1024550;MENS;ARIZONA SYN DESERT DUST BIRKENSTOCK; THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
230114/ARIZONA SL BF BIRKENSTOCK/43/BLACK;200000264052068;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;230114;UNISEX;ARIZONA SL BF BIRKENSTOCK;BLACK;CLASSIC;1;886454000000.0;BIRKEN
230114/ARIZONA SL BF BIRKENSTOCK/44/BLACK;200000264052168;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;230114;UNISEX;ARIZONA SL BF BIRKENSTOCK;BLACK;CLASSIC;1;886454000000.0;BIRKEN
230114/ARIZONA SL BF BIRKENSTOCK/45/BLACK;200000264052268;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Seasonal;230114;UNISEX;ARIZONA SL BF BIRKENSTOCK;BLACK;CLASSIC;1;886454000000.0;BIRKEN
230114/ARIZONA SL BF BIRKENSTOCK/46/BLACK;200000264052368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;230114;UNISEX;ARIZONA SL BF BIRKENSTOCK;BLACK;CLASSIC;1;886454000000.0;BIRKEN
1018461/ARIZONA CT M LEOI /39/BLACK;200000634051668;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI;BLACK;ACTIVE;1;822699000000.0;BIRKEN
1018461/ARIZONA CT M LEOI /40/BLACK;200000634051768;SBO_00_DISRESALV;16/05/2024 0:00;29/10/2024 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI;BLACK;ACTIVE;1;822699000000.0;BIRKEN
