KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units;  $$  ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
605176877189713000;FW 24;HEADWEAR;60517687;0;5950 2T COLOR PACK CHIBUL GRAPRT;612-834;718;198059195560;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASKETBALL;NBA;CHICAGO BULLS;GREY;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $43.99 ; $14.08 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;96;$1,290.24;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177217009713000;FW 24;HEADWEAR;60517721;0;5950 2T COLOR PACK LOSDOD STNLBZ;612-834;700;197884969339;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;23;$338.56;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177217129713000;FW 24;HEADWEAR;60517721;0;5950 2T COLOR PACK LOSDOD STNLBZ;612-834;712;197884969346;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;23;$338.56;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177217389713000;FW 24;HEADWEAR;60517721;0;5950 2T COLOR PACK LOSDOD STNLBZ;612-834;738;197884969384;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;46;$677.12;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177217189713000;FW 24;HEADWEAR;60517721;0;5950 2T COLOR PACK LOSDOD STNLBZ;612-834;718;197884969360;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;92;$1,354.24;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177217149713000;FW 24;HEADWEAR;60517721;0;5950 2T COLOR PACK LOSDOD STNLBZ;612-834;714;197884969353;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;94;$1,383.68;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177447009713000;FW 24;HEADWEAR;60517744;0;5950 2T COLOR PACK NEYYAN STNLBZ;612-834;700;197884955035;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;23;$309.12;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177447129713000;FW 24;HEADWEAR;60517744;0;5950 2T COLOR PACK NEYYAN STNLBZ;612-834;712;197884955042;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;23;$309.12;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177447389713000;FW 24;HEADWEAR;60517744;0;5950 2T COLOR PACK NEYYAN STNLBZ;612-834;738;197884955080;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;46;$618.24;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605177447189713000;FW 24;HEADWEAR;60517744;0;5950 2T COLOR PACK NEYYAN STNLBZ;612-834;718;197884955066;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;92;$1,236.48;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605152067189713000;FW 24;HEADWEAR;60515206;0;5950 COLOR PACK BOSRED LBZ;612-834;718;197884916197;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;BOSTON RED SOX;MED BEIGE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;96;$1,290.24;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153247009713000;FW 24;HEADWEAR;60515324;0;5950 COLOR PACK LOSDOD GRA;612-834;700;197884896666;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;13;$191.36;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153247129713000;FW 24;HEADWEAR;60515324;0;5950 COLOR PACK LOSDOD GRA;612-834;712;197884896673;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;13;$191.36;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153247389713000;FW 24;HEADWEAR;60515324;0;5950 COLOR PACK LOSDOD GRA;612-834;738;197884896710;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;26;$382.72;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153247149713000;FW 24;HEADWEAR;60515324;0;5950 COLOR PACK LOSDOD GRA;612-834;714;197884896680;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;52;$765.44;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153247189713000;FW 24;HEADWEAR;60515324;0;5950 COLOR PACK LOSDOD GRA;612-834;718;197884896697;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $45.99 ; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;52;$765.44;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153567009713000;FW 24;HEADWEAR;60515356;0;5950 COLOR PACK LOSDOD PUR;612-834;700;197884896406;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;23;$309.12;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153567129713000;FW 24;HEADWEAR;60515356;0;5950 COLOR PACK LOSDOD PUR;612-834;712;197884896413;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;23;$309.12;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153567389713000;FW 24;HEADWEAR;60515356;0;5950 COLOR PACK LOSDOD PUR;612-834;738;197884896451;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;46;$618.24;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153567189713000;FW 24;HEADWEAR;60515356;0;5950 COLOR PACK LOSDOD PUR;612-834;718;197884896437;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;92;$1,236.48;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153567149713000;FW 24;HEADWEAR;60515356;0;5950 COLOR PACK LOSDOD PUR;612-834;714;197884896420;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;94;$1,263.36;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153767009713000;FW 24;HEADWEAR;60515376;0;5950 COLOR PACK NEYYAN PUR;612-834;700;197884882102;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;23;$309.12;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153767129713000;FW 24;HEADWEAR;60515376;0;5950 COLOR PACK NEYYAN PUR;612-834;712;197884882119;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;23;$309.12;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153767389713000;FW 24;HEADWEAR;60515376;0;5950 COLOR PACK NEYYAN PUR;612-834;738;197884882157;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;46;$618.24;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153767189713000;FW 24;HEADWEAR;60515376;0;5950 COLOR PACK NEYYAN PUR;612-834;718;197884882133;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;92;$1,236.48;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605153767149713000;FW 24;HEADWEAR;60515376;0;5950 COLOR PACK NEYYAN PUR;612-834;714;197884882126;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DARK PURPLE;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;94;$1,263.36;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605154167009713000;FW 24;HEADWEAR;60515416;0;5950 COLOR PACK OAKATH MAG;612-834;700;197884880931;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;OAKLAND ATHLETICS;GREEN MED;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;23;$309.12;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605154167129713000;FW 24;HEADWEAR;60515416;0;5950 COLOR PACK OAKATH MAG;612-834;712;197884880948;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;OAKLAND ATHLETICS;GREEN MED;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;23;$309.12;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605154167389713000;FW 24;HEADWEAR;60515416;0;5950 COLOR PACK OAKATH MAG;612-834;738;197884880986;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;COLOR PACK;;5950;5950;;BASEBALL;MLB;OAKLAND ATHLETICS;GREEN MED;6A1;"""CROWN, VISOR & BUTTON: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;46;$618.24;4500429773;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713930;PBK NA FW24;;
605177447149713000;FW 24;HEADWEAR;60517744;0;5950 2T COLOR PACK NEYYAN STNLBZ;612-834;714;197884955059;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $41.99 ; $13.44 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;94;$1,263.36;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605179027009713000;FW 24;HEADWEAR;60517902;0;5950 2T COLOR PACK NEYYAN GRAPRT;612-834;700;197884955424;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;GREY;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $34.99 ; $11.20 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;18;$241.92;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605179027129713000;FW 24;HEADWEAR;60517902;0;5950 2T COLOR PACK NEYYAN GRAPRT;612-834;712;197884955431;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;GREY;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $34.99 ; $11.20 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;18;$241.92;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
605179027389713000;FW 24;HEADWEAR;60517902;0;5950 2T COLOR PACK NEYYAN GRAPRT;612-834;738;197884955479;NORTH AMERICA;JULY;8/07/2024;6M;UNISEX;SEASONAL COLLECTION;2T COLOR PACK;;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;GREY;6A1;"""CROWN: 100% POLYESTER, BUTTON & VISOR: 100% POLYESTER, UNDERVISOR: 100% COTTON""";LIFESTYLE;9008;;;;; $34.99 ; $11.20 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;36;$483.84;4500429753;5/08/2024;;BANGLADESH 81;;;22/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;21;2107499;9713846;PBK NA FW24;;
